age,type,origin,rarity
4131,0,0,0.0
4406,2,5,0.0
4135,4,3,0.0
1180,3,6,0.0
1809,4,2,0.0
1354,4,5,0.0
4049,1,3,0.0
4054,2,6,0.0
3075,0,6,0.0
1090,3,0,0.0
3896,4,3,0.0
4272,2,2,0.0
1477,3,1,0.0
4330,3,0,0.0
595,4,0,0.0
631,3,2,0.0
4149,2,0,0.0
1514,1,1,0.0
2764,0,5,0.0
2816,2,3,0.0
2018,2,1,0.0
4705,1,3,0.0
534,1,0,0.0
4203,0,6,0.0
3741,0,4,0.0
3761,0,1,0.0
4776,0,0,0.0
3003,4,2,0.0
344,2,3,0.0
1622,0,5,0.0
2488,2,1,0.0
1891,1,3,0.0
4230,2,1,0.0
1600,0,4,0.0
981,3,2,0.0
2595,4,2,0.0
2472,1,3,0.0
4993,0,3,0.0
4338,0,0,0.0
3152,1,5,0.0
3022,3,1,0.0
515,2,2,0.0
1502,2,4,0.0
198,1,3,0.0
4395,0,4,0.0
1101,3,4,0.0
2350,1,6,0.0
4378,1,4,0.0
3315,0,0,0.0
1637,2,5,0.0
1973,2,6,0.0
452,4,3,0.0
1312,0,4,0.0
28,0,3,0.0
4295,3,4,0.0
1846,1,4,0.0
4253,1,1,0.0
1492,0,6,0.0
2823,1,0,0.0
1300,0,1,0.0
2713,1,2,0.0
4872,2,6,0.0
431,2,2,0.0
2995,1,3,0.0
2326,2,5,0.0
2554,2,5,0.0
30,4,2,0.0
2770,2,5,0.0
2153,1,0,0.0
4852,1,1,0.0
3555,4,1,0.0
4209,3,2,0.0
3259,1,0,0.0
4922,3,1,0.0
3469,0,5,0.0
4772,1,4,0.0
4850,2,6,0.0
1118,3,6,0.0
1718,4,3,0.0
4209,4,5,0.0
628,2,3,0.0
4284,4,6,0.0
1481,0,3,0.0
4169,1,4,0.0
3039,4,4,0.0
975,1,5,0.0
2264,0,3,0.0
522,1,4,0.0
2135,4,3,0.0
3884,0,3,0.0
1256,3,4,0.0
3497,2,4,0.0
1005,0,4,0.0
2708,2,1,0.0
4635,2,6,0.0
4233,2,2,0.0
4910,0,4,0.0
1589,2,2,0.0
3777,3,2,0.0
3169,0,1,0.0
3951,3,4,0.0
4310,0,6,0.0
305,0,4,0.0
4545,0,4,0.0
1418,1,6,0.0
4740,3,0,0.0
4770,1,5,0.0
169,3,6,0.0
3964,4,5,0.0
2779,2,2,0.0
453,1,6,0.0
3431,4,4,0.0
3773,0,3,0.0
4235,4,5,0.0
2971,1,5,0.0
1290,0,1,0.0
1819,2,2,0.0
1610,1,2,0.0
1666,4,0,0.0
1918,4,5,0.0
508,0,0,0.0
3177,2,1,0.0
2294,4,4,0.0
1027,0,5,0.0
3138,4,6,0.0
4812,4,6,0.0
3998,2,0,0.0
4288,0,0,0.0
3114,3,0,0.0
2207,2,1,0.0
3988,4,0,0.0
1238,0,0,0.0
2384,4,0,0.0
936,1,3,0.0
4086,4,1,0.0
3381,4,5,0.0
1084,0,3,0.0
3173,2,3,0.0
3930,2,0,0.0
4499,0,6,0.0
2855,3,3,0.0
2155,0,3,0.0
817,3,3,0.0
3346,3,5,0.0
1101,4,6,0.0
4822,0,1,0.0
2997,0,6,0.0
3906,4,4,0.0
597,1,2,0.0
2587,2,4,0.0
1273,2,6,0.0
4632,3,1,0.0
4745,3,0,0.0
2140,3,4,0.0
1596,2,5,0.0
623,4,2,0.0
3918,4,1,0.0
3349,4,2,0.0
3527,0,0,0.0
637,0,6,0.0
576,1,0,0.0
2536,0,1,0.0
2765,3,2,0.0
867,4,0,0.0
2716,3,3,0.0
401,1,2,0.0
4387,2,3,0.0
566,0,4,0.0
823,0,2,0.0
4830,4,4,0.0
835,1,3,0.0
4968,2,1,0.0
2123,4,3,0.0
2490,0,3,0.0
866,0,5,0.0
1156,4,0,0.0
3887,1,3,0.0
1894,4,4,0.0
4471,1,2,0.0
3940,1,6,0.0
2440,1,0,0.0
3594,0,0,0.0
4096,4,5,0.0
4616,2,4,0.0
1866,1,1,0.0
4110,3,4,0.0
1614,4,4,0.0
2632,0,4,0.0
4066,0,2,0.0
2596,3,3,0.0
3302,1,6,0.0
3313,1,3,0.0
1263,4,3,0.0
1861,0,5,0.0
2224,0,4,0.0
4611,4,5,0.0
3880,2,4,0.0
1074,0,2,0.0
4033,0,3,0.0
1571,1,3,0.0
2115,4,3,0.0
4719,4,6,0.0
1434,2,1,0.0
2874,4,1,0.0
1938,3,3,0.0
2787,2,0,0.0
805,2,4,0.0
2372,3,4,0.0
301,4,4,0.0
4066,3,0,0.0
460,0,4,0.0
4961,2,0,0.0
1359,1,2,0.0
4856,4,4,0.0
1219,4,4,0.0
2764,3,5,0.0
3594,2,3,0.0
4901,0,4,0.0
640,1,2,0.0
924,0,6,0.0
4064,0,6,0.0
3631,0,6,0.0
3159,3,0,0.0
2076,4,6,0.0
4186,2,1,0.0
229,0,2,0.0
4879,1,1,0.0
2065,2,1,0.0
1472,3,6,0.0
4539,4,5,0.0
4401,3,1,0.0
4652,3,6,0.0
1670,1,5,0.0
4208,2,1,0.0
2310,2,2,0.0
663,2,2,0.0
878,0,1,0.0
175,4,1,0.0
2309,0,0,0.0
2025,3,1,0.0
4659,2,4,0.0
1881,0,0,0.0
4419,1,0,0.0
2305,2,4,0.0
2686,4,6,0.0
2441,2,4,0.0
2593,1,1,0.0
3833,3,1,0.0
1249,3,1,0.0
1758,1,0,0.0
4884,1,4,0.0
4595,2,4,0.0
3046,4,4,0.0
2746,0,3,0.0
3950,2,2,0.0
241,1,3,0.0
2305,3,6,0.0
173,3,6,0.0
4146,1,5,0.0
3302,4,4,0.0
2412,0,1,0.0
1970,2,3,0.0
210,3,2,0.0
2834,1,4,0.0
2539,4,6,0.0
2036,2,6,0.0
4260,1,2,0.0
3566,4,0,0.0
3859,4,1,0.0
1793,2,2,0.0
2085,3,4,0.0
3579,0,0,0.0
1714,4,3,0.0
2667,2,0,0.0
4621,3,2,0.0
2373,1,3,0.0
1368,1,6,0.0
345,3,0,0.0
541,0,1,0.0
4572,2,4,0.0
3438,3,0,0.0
3628,1,0,0.0
1212,3,3,0.0
675,2,4,0.0
784,1,0,0.0
4133,1,5,0.0
4135,3,5,0.0
3807,2,6,0.0
2848,2,2,0.0
4533,3,4,0.0
2195,4,6,0.0
3622,1,5,0.0
4359,2,4,0.0
4200,0,5,0.0
1499,4,2,0.0
953,1,1,0.0
1489,2,5,0.0
4788,0,4,0.0
4296,0,2,0.0
3087,0,6,0.0
425,1,4,0.0
796,2,6,0.0
1891,2,5,0.0
1186,0,1,0.0
4736,0,2,0.0
3004,2,4,0.0
2449,0,2,0.0
1199,3,1,0.0
4079,4,0,0.0
1207,1,4,0.0
4840,0,4,0.0
4169,3,3,0.0
1649,0,3,0.0
44,1,4,0.0
3926,1,5,0.0
1947,3,6,0.0
2999,2,1,0.0
933,1,6,0.0
773,0,5,0.0
3550,1,4,0.0
718,2,5,0.0
4331,1,1,0.0
695,0,3,0.0
2843,2,3,0.0
3233,4,3,0.0
3684,2,6,0.0
365,3,0,0.0
4818,4,3,0.0
3456,4,1,0.0
3530,1,1,0.0
1651,0,2,0.0
1253,3,1,0.0
568,4,1,0.0
4346,1,6,0.0
1675,0,0,0.0
3981,3,0,0.0
3374,2,2,0.0
2124,0,0,0.0
2425,1,0,0.0
4921,0,0,0.0
3881,3,3,0.0
3850,1,6,0.0
3278,2,0,0.0
117,1,1,0.0
3863,1,2,0.0
886,1,5,0.0
4547,1,0,0.0
4910,3,1,0.0
1242,2,5,0.0
2889,4,3,0.0
3868,3,5,0.0
996,2,3,0.0
3816,2,6,0.0
3381,4,2,0.0
2533,1,6,0.0
3756,2,5,0.0
2339,1,6,0.0
3206,3,1,0.0
4969,4,6,0.0
3012,0,4,0.0
912,1,6,0.0
4303,2,2,0.0
3268,3,0,0.0
1723,3,3,0.0
3847,2,1,0.0
4893,3,4,0.0
4515,0,0,0.0
1912,2,1,0.0
722,4,0,0.0
3735,0,4,0.0
123,2,2,0.0
2236,0,6,0.0
153,1,2,0.0
1883,2,5,0.0
2798,1,1,0.0
298,0,0,0.0
4960,0,6,0.0
269,3,1,0.0
4253,2,0,0.0
1582,2,3,0.0
1577,2,1,0.0
3009,3,0,0.0
2149,3,5,0.0
4583,0,5,0.0
2354,4,6,0.0
4323,1,1,0.0
3332,2,0,0.0
3856,0,5,0.0
1701,1,4,0.0
869,0,1,0.0
2297,2,1,0.0
1362,4,5,0.0
1032,1,3,0.0
3958,0,0,0.0
4842,4,5,0.0
4026,0,1,0.0
4823,4,1,0.0
4735,3,2,0.0
2371,0,2,0.0
4357,2,4,0.0
4080,2,2,0.0
1774,0,2,0.0
4074,0,3,0.0
767,1,3,0.0
98,0,3,0.0
1088,1,3,0.0
41,2,1,0.0
389,2,6,0.0
1751,4,5,0.0
3028,1,2,0.0
4383,1,6,0.0
1610,0,3,0.0
2362,1,2,0.0
2258,0,4,0.0
352,2,4,0.0
597,1,0,0.0
3652,4,1,0.0
4192,4,2,0.0
934,4,0,0.0
790,4,3,0.0
9,4,4,0.0
1176,2,2,0.0
3544,1,5,0.0
3633,0,3,0.0
1372,0,6,0.0
1945,3,3,0.0
1493,3,2,0.0
799,0,2,0.0
1076,3,1,0.0
1803,0,0,0.0
3590,2,6,0.0
2799,4,6,0.0
2473,4,2,0.0
1386,4,5,0.0
3664,2,2,0.0
3157,4,0,0.0
61,2,2,0.0
2620,3,4,0.0
1877,2,3,0.0
1640,3,0,0.0
476,3,4,0.0
669,2,6,0.0
4197,3,1,0.0
1352,3,4,0.0
862,4,3,0.0
4646,2,1,0.0
102,1,2,0.0
2928,3,5,0.0
3565,4,5,0.0
2453,3,1,0.0
3905,4,0,0.0
2085,4,5,0.0
563,1,1,0.0
965,1,6,0.0
1627,0,2,0.0
1419,4,5,0.0
2207,4,2,0.0
2708,4,6,0.0
1473,2,5,0.0
995,4,5,0.0
3671,2,0,0.0
2472,1,5,0.0
1485,2,6,0.0
1655,4,6,0.0
4015,1,1,0.0
3185,3,5,0.0
3665,0,4,0.0
4930,0,5,0.0
4591,4,2,0.0
404,4,6,0.0
775,1,5,0.0
3749,3,0,0.0
238,0,3,0.0
4004,3,5,0.0
2934,2,2,0.0
1603,1,3,0.0
2570,4,4,0.0
4918,2,6,0.0
940,2,5,0.0
2015,3,2,0.0
1063,4,3,0.0
2080,4,5,0.0
191,3,6,0.0
1475,0,3,0.0
1984,2,1,0.0
2699,0,2,0.0
1556,0,6,0.0
1765,4,4,0.0
424,0,2,0.0
2061,1,2,0.0
3316,1,1,0.0
4329,0,2,0.0
1308,0,6,0.0
780,3,5,0.0
2713,0,0,0.0
957,4,0,0.0
3257,1,5,0.0
4703,4,2,0.0
2554,3,5,0.0
1762,0,5,0.0
4438,0,3,0.0
244,1,0,0.0
2198,4,5,0.0
489,4,5,0.0
4481,0,0,0.0
2547,4,1,0.0
2890,4,2,0.0
3453,3,5,0.0
1164,3,1,0.0
1450,4,0,0.0
721,4,5,0.0
2445,2,2,0.0
1670,2,0,0.0
4960,1,4,0.0
4696,3,5,0.0
1532,3,5,0.0
1215,3,6,0.0
390,1,3,0.0
4344,4,6,0.0
2474,1,6,0.0
1710,3,3,0.0
1447,1,3,0.0
4521,1,6,0.0
1394,1,5,0.0
3284,2,0,0.0
2681,2,0,0.0
715,3,3,0.0
139,2,1,0.0
114,2,3,0.0
2741,3,6,0.0
760,1,6,0.0
417,4,0,0.0
1561,1,4,0.0
3044,0,0,0.0
3739,4,0,0.0
3177,0,6,0.0
2419,2,4,0.0
3766,1,2,0.0
2127,3,4,0.0
2569,2,4,0.0
4563,4,6,0.0
65,1,4,0.0
2598,0,0,0.0
1185,0,4,0.0
941,3,0,0.0
979,0,2,0.0
1319,4,2,0.0
2934,1,3,0.0
4365,1,0,0.0
4076,4,3,0.0
1280,4,5,0.0
3276,0,4,0.0
1300,2,1,0.0
2950,3,6,0.0
3234,1,5,0.0
1925,3,0,0.0
2723,3,4,0.0
895,1,4,0.0
3232,3,6,0.0
4314,3,5,0.0
4405,4,5,0.0
3775,2,2,0.0
4662,3,5,0.0
4773,0,5,0.0
1420,2,1,0.0
4397,4,0,0.0
926,2,5,0.0
4182,2,0,0.0
959,1,3,0.0
2668,2,1,0.0
595,4,1,0.0
4222,3,3,0.0
486,0,0,0.0
4931,0,4,0.0
1536,4,4,0.0
4830,0,1,0.0
4176,2,2,0.0
2893,0,3,0.0
2046,1,1,0.0
1419,3,2,0.0
636,0,6,0.0
3746,4,1,0.0
4878,3,5,0.0
2434,0,5,0.0
1555,1,6,0.0
4545,1,1,0.0
194,2,4,0.0
3297,3,4,0.0
1131,3,3,0.0
4288,2,4,0.0
667,1,5,0.0
2479,2,5,0.0
2888,1,4,0.0
3737,3,5,0.0
2911,2,5,0.0
2800,1,0,0.0
4206,4,6,0.0
855,4,0,0.0
2729,1,1,0.0
3135,4,1,0.0
1430,2,3,0.0
1606,4,1,0.0
892,3,3,0.0
3904,0,3,0.0
1906,1,0,0.0
1830,2,4,0.0
2130,4,6,0.0
819,2,2,0.0
3992,2,2,0.0
4867,3,6,0.0
1453,2,6,0.0
418,1,2,0.0
3377,1,1,0.0
4226,3,3,0.0
974,2,5,0.0
2793,1,0,0.0
4990,4,4,0.0
3324,0,4,0.0
1927,4,0,0.0
4305,3,2,0.0
3702,0,3,0.0
1888,0,2,0.0
2800,4,1,0.0
397,4,5,0.0
1283,1,4,0.0
3172,2,6,0.0
1797,3,0,0.0
1588,4,5,0.0
1344,3,4,0.0
1755,3,5,0.0
84,2,3,0.0
2409,4,1,0.0
221,2,5,0.0
91,2,4,0.0
2862,4,2,0.0
666,4,5,0.0
2718,2,6,0.0
3089,4,1,0.0
3245,2,6,0.0
4376,3,5,0.0
3466,1,5,0.0
4182,1,5,0.0
3630,4,5,0.0
822,4,6,0.0
2403,2,3,0.0
4572,4,1,0.0
2015,3,5,0.0
2138,1,3,0.0
2772,4,0,0.0
4753,2,6,0.0
203,4,3,0.0
1015,3,2,0.0
4799,1,5,0.0
3698,2,1,0.0
273,4,6,0.0
4955,3,3,0.0
4164,3,2,0.0
2040,3,6,0.0
3719,1,2,0.0
4805,3,0,0.0
3581,0,0,0.0
2256,0,4,0.0
4334,4,5,0.0
3464,4,1,0.0
3031,4,6,0.0
1620,4,6,0.0
526,0,3,0.0
4010,2,4,0.0
585,0,3,0.0
844,2,0,0.0
1125,1,1,0.0
45,2,3,0.0
197,3,0,0.0
448,2,6,0.0
1563,2,0,0.0
1667,2,5,0.0
288,2,1,0.0
96,4,4,0.0
4695,4,1,0.0
3733,4,4,0.0
4900,4,1,0.0
1423,0,2,0.0
2015,1,6,0.0
2789,2,5,0.0
917,1,0,0.0
4370,2,4,0.0
85,2,4,0.0
1414,3,5,0.0
4062,3,1,0.0
748,2,3,0.0
1894,1,0,0.0
2724,0,4,0.0
4301,3,0,0.0
528,4,4,0.0
4054,3,3,0.0
3792,0,5,0.0
3915,4,6,0.0
3917,4,3,0.0
1581,0,3,0.0
288,2,0,0.0
3060,1,5,0.0
3084,0,2,0.0
1920,2,4,0.0
1288,1,4,0.0
1718,0,0,0.0
2279,2,2,0.0
195,2,1,0.0
3190,4,4,0.0
4454,3,0,0.0
4237,2,2,0.0
881,4,0,0.0
3620,0,2,0.0
936,1,1,0.0
4491,1,3,0.0
1187,4,1,0.0
3319,3,2,0.0
3636,1,3,0.0
3634,0,2,0.0
4991,2,2,0.0
521,4,3,0.0
3302,1,0,0.0
2856,3,2,0.0
4270,0,3,0.0
3159,4,3,0.0
4466,3,1,0.0
901,4,1,0.0
1741,3,3,0.0
3808,4,3,0.0
74,2,3,0.0
3407,3,0,0.0
4197,0,0,0.0
1215,3,2,0.0
1983,4,6,0.0
3232,4,4,0.0
117,4,0,0.0
1996,0,2,0.0
2741,4,0,0.0
1748,3,6,0.0
669,2,1,0.0
1683,4,2,0.0
1023,3,3,0.0
1097,1,0,0.0
3958,2,2,0.0
263,4,3,0.0
2647,1,4,0.0
66,0,0,0.0
2888,3,0,0.0
273,4,0,0.0
801,0,5,0.0
1751,3,2,0.0
1523,1,2,0.0
2196,2,4,0.0
3854,3,4,0.0
836,2,0,0.0
2308,1,3,0.0
1868,3,4,0.0
3283,3,6,0.0
906,1,3,0.0
2831,1,0,0.0
4555,3,4,0.0
983,2,2,0.0
3717,1,1,0.0
1069,4,0,0.0
604,1,0,0.0
47,1,6,0.0
4322,4,5,0.0
2733,3,6,0.0
2383,1,5,0.0
4542,1,0,0.0
4579,1,1,0.0
322,3,6,0.0
2254,4,4,0.0
4302,2,5,0.0
1015,0,2,0.0
3327,0,5,0.0
715,1,4,0.0
2932,0,4,0.0
2981,3,3,0.0
3060,3,4,0.0
2057,4,3,0.0
2760,4,0,0.0
2449,0,5,0.0
41,2,5,0.0
73,0,4,0.0
3757,3,0,0.0
2128,0,5,0.0
170,4,4,0.0
3784,4,1,0.0
3057,4,5,0.0
1915,0,5,0.0
4901,3,3,0.0
4997,1,4,0.0
226,1,3,0.0
2494,3,0,0.0
1369,0,4,0.0
3482,2,2,0.0
893,2,5,0.0
184,3,6,0.0
1333,2,1,0.0
2183,2,0,0.0
3522,4,6,0.0
4565,1,3,0.0
4352,4,3,0.0
4983,3,5,0.0
1397,1,2,0.0
539,1,4,0.0
4895,2,1,0.0
1160,1,0,0.0
2413,4,5,0.0
3309,2,3,0.0
888,1,3,0.0
2726,4,3,0.0
2115,3,4,0.0
3911,3,0,0.0
3678,3,1,0.0
4799,2,3,0.0
2255,0,1,0.0
3930,2,1,0.0
1417,1,6,0.0
1110,2,3,0.0
3136,3,4,0.0
3201,4,0,0.0
2617,4,4,0.0
1464,3,6,0.0
3415,3,2,0.0
4948,3,1,0.0
4703,4,6,0.0
1807,1,1,0.0
2113,3,6,0.0
768,1,5,0.0
2582,0,0,0.0
2162,0,2,0.0
2232,2,2,0.0
337,2,0,0.0
3377,0,6,0.0
209,2,6,0.0
2759,1,3,0.0
1626,4,4,0.0
56,3,3,0.0
3464,4,5,0.0
1950,0,6,0.0
4301,1,1,0.0
908,2,4,0.0
2089,2,5,0.0
4225,4,5,0.0
3925,2,5,0.0
3223,2,2,0.0
2470,1,5,0.0
3583,0,3,0.0
1816,0,6,0.0
24,2,3,0.0
2301,3,3,0.0
3151,2,5,0.0
4063,0,0,0.0
3579,2,3,0.0
2306,2,4,0.0
968,0,4,0.0
3644,1,2,0.0
4507,3,4,0.0
4893,1,1,0.0
3028,3,4,0.0
2960,2,4,0.0
998,0,1,0.0
1851,1,4,0.0
1863,4,4,0.0
4816,0,5,0.0
4130,1,3,0.0
4488,1,4,0.0
1933,3,5,0.0
4691,2,6,0.0
1778,4,6,0.0
4838,2,4,0.0
330,0,4,0.0
1076,0,3,0.0
4885,4,0,0.0
2910,4,4,0.0
1962,1,6,0.0
1162,4,0,0.0
2439,2,0,0.0
3324,3,5,0.0
4372,4,0,0.0
4958,4,2,0.0
1203,0,1,0.0
2569,4,6,0.0
334,3,6,0.0
2703,4,0,0.0
4964,0,5,0.0
34,2,3,0.0
4860,2,3,0.0
3717,2,6,0.0
2820,4,5,0.0
2584,2,3,0.0
4148,2,4,0.0
1388,0,4,0.0
4225,3,6,0.0
3509,4,5,0.0
1954,3,5,0.0
3004,4,2,0.0
4598,0,6,0.0
1684,3,6,0.0
4451,4,0,0.0
3868,4,5,0.0
3999,1,6,0.0
3847,2,5,0.0
1685,0,0,0.0
3587,3,1,0.0
1906,2,5,0.0
3756,1,2,0.0
2126,0,1,0.0
4295,4,5,0.0
1622,3,0,0.0
1456,2,3,0.0
4020,2,5,0.0
507,2,0,0.0
3679,0,1,0.0
4453,3,3,0.0
1937,4,5,0.0
203,4,6,0.0
4261,4,6,0.0
920,2,4,0.0
589,1,2,0.0
2570,4,6,0.0
1101,4,3,0.0
1508,1,1,0.0
4671,0,5,0.0
2199,3,0,0.0
1638,3,2,0.0
4641,0,4,0.0
4290,3,5,0.0
110,3,2,0.0
1912,2,6,0.0
2068,2,5,0.0
3401,0,5,0.0
38,1,3,0.0
3058,4,2,0.0
866,2,0,0.0
1575,3,4,0.0
1836,1,6,0.0
176,0,1,0.0
2410,3,5,0.0
1015,3,4,0.0
2026,0,0,0.0
2207,3,4,0.0
3223,3,1,0.0
1853,3,2,0.0
4732,0,3,0.0
2702,1,5,0.0
160,2,3,0.0
3544,4,1,0.0
4201,2,2,0.0
4776,0,4,0.0
2727,3,5,0.0
516,0,3,0.0
1061,0,5,0.0
976,3,3,0.0
3772,3,6,0.0
4842,1,0,0.0
1598,1,6,0.0
1778,1,1,0.0
1277,0,2,0.0
4675,0,1,0.0
206,3,1,0.0
397,2,2,0.0
4327,2,0,0.0
917,2,3,0.0
450,3,2,0.0
750,2,0,0.0
4575,4,4,0.0
1310,4,3,0.0
2365,2,3,0.0
357,1,4,0.0
4012,4,3,0.0
2875,4,6,0.0
2213,4,6,0.0
3883,0,5,0.0
2623,4,1,0.0
4437,2,0,0.0
1398,1,1,0.0
3125,4,3,0.0
544,2,6,0.0
920,1,4,0.0
182,4,1,0.0
3097,4,6,0.0
2952,3,2,0.0
3276,3,2,0.0
3961,0,1,0.0
253,4,0,0.0
3735,4,4,0.0
2285,2,6,0.0
1931,3,2,0.0
2065,2,4,0.0
3409,3,4,0.0
1885,3,3,0.0
2477,0,2,0.0
4660,2,1,0.0
1273,2,2,0.0
899,1,3,0.0
3656,4,4,0.0
1012,0,2,0.0
4426,0,3,0.0
1036,1,1,0.0
2201,1,4,0.0
3168,1,3,0.0
2198,3,5,0.0
3878,0,5,0.0
1973,3,0,0.0
1014,3,2,0.0
4650,3,0,0.0
1035,2,0,0.0
2746,1,3,0.0
3006,0,4,0.0
3619,3,2,0.0
445,1,6,0.0
4630,4,1,0.0
1227,4,0,0.0
447,4,0,0.0
3206,4,6,0.0
1344,1,2,0.0
222,0,5,0.0
230,1,2,0.0
2789,4,2,0.0
2550,0,2,0.0
4607,2,1,0.0
1047,2,4,0.0
2359,1,2,0.0
4167,2,6,0.0
3360,3,1,0.0
4065,3,1,0.0
2693,1,0,0.0
2871,2,2,0.0
2129,4,6,0.0
1570,0,0,0.0
720,1,1,0.0
1382,1,2,0.0
1842,0,6,0.0
4405,1,0,0.0
3455,3,3,0.0
4055,2,4,0.0
1295,4,4,0.0
1026,0,3,0.0
2211,2,1,0.0
1887,1,6,0.0
251,3,0,0.0
2469,2,4,0.0
1685,3,2,0.0
1410,0,3,0.0
2254,4,2,0.0
1267,1,2,0.0
4231,0,1,0.0
110,0,2,0.0
3837,3,0,0.0
4402,0,2,0.0
3620,2,1,0.0
333,3,3,0.0
757,0,1,0.0
4215,4,0,0.0
1105,4,5,0.0
2571,0,6,0.0
3916,4,0,0.0
4985,1,6,0.0
4105,3,2,0.0
1378,2,5,0.0
1132,4,6,0.0
3632,1,4,0.0
3009,4,6,0.0
3110,2,6,0.0
202,4,5,0.0
3849,4,2,0.0
4863,3,1,0.0
551,3,0,0.0
4365,3,3,0.0
1144,1,0,0.0
3330,0,2,0.0
2764,2,1,0.0
3950,2,3,0.0
2771,0,3,0.0
2335,1,5,0.0
2614,4,6,0.0
1124,1,4,0.0
1034,3,5,0.0
4303,4,1,0.0
3993,1,1,0.0
1265,2,4,0.0
2232,4,3,0.0
625,4,6,0.0
3052,1,4,0.0
3013,3,3,0.0
1373,3,6,0.0
2892,0,5,0.0
3497,4,1,0.0
2135,3,4,0.0
2681,2,5,0.0
4607,3,0,0.0
1525,4,6,0.0
1673,3,3,0.0
1625,4,4,0.0
689,3,3,0.0
2247,1,0,0.0
4068,3,5,0.0
3608,2,1,0.0
4634,2,1,0.0
3967,1,4,0.0
981,1,1,0.0
2267,3,5,0.0
1263,4,0,0.0
4942,1,2,0.0
1062,4,3,0.0
1749,1,3,0.0
3755,4,5,0.0
4295,1,0,0.0
2909,4,5,0.0
829,1,4,0.0
3474,3,1,0.0
1515,1,6,0.0
3248,0,6,0.0
2413,1,0,0.0
78,2,0,0.0
4045,2,1,0.0
3845,2,5,0.0
3025,2,6,0.0
4000,3,1,0.0
2782,4,4,0.0
519,4,4,0.0
3693,0,5,0.0
1893,1,4,0.0
4038,3,2,0.0
2811,3,0,0.0
3822,4,2,0.0
582,1,6,0.0
52,2,5,0.0
3048,0,3,0.0
872,3,2,0.0
2588,1,5,0.0
761,3,5,0.0
3495,2,0,0.0
3098,4,3,0.0
1747,1,1,0.0
1992,4,2,0.0
643,1,6,0.0
2145,4,0,0.0
3003,0,3,0.0
4988,4,4,0.0
1709,2,6,0.0
2432,3,1,0.0
3578,2,6,0.0
362,2,1,0.0
3963,2,6,0.0
2418,3,4,0.0
1299,3,2,0.0
434,4,3,0.0
2810,1,3,0.0
2085,3,6,0.0
2810,1,4,0.0
2070,0,2,0.0
1576,2,3,0.0
4260,2,6,0.0
174,0,0,0.0
478,2,5,0.0
781,4,4,0.0
1873,1,6,0.0
4933,4,2,0.0
3906,0,4,0.0
2402,1,1,0.0
559,4,4,0.0
3164,1,6,0.0
4821,2,6,0.0
1559,2,5,0.0
1801,4,3,0.0
4446,4,5,0.0
3687,1,5,0.0
300,2,4,0.0
4539,3,0,0.0
1070,1,4,0.0
2184,2,4,0.0
2533,3,0,0.0
2687,3,6,0.0
4616,1,6,0.0
3804,3,3,0.0
871,2,6,0.0
4865,4,4,0.0
4358,0,1,0.0
159,1,0,0.0
591,2,1,0.0
1668,2,1,0.0
2494,1,5,0.0
3552,2,0,0.0
2134,1,1,0.0
3249,2,5,0.0
1036,1,2,0.0
3599,2,4,0.0
3331,3,3,0.0
4610,2,4,0.0
4865,0,4,0.0
4593,1,0,0.0
1435,1,6,0.0
4952,0,1,0.0
1356,0,1,0.0
2767,1,0,0.0
416,2,1,0.0
2237,0,4,0.0
2596,4,6,0.0
1202,4,4,0.0
4091,2,2,0.0
2028,1,2,0.0
449,3,0,0.0
2092,3,5,0.0
3084,4,4,0.0
4198,2,5,0.0
1582,4,5,0.0
3103,0,2,0.0
4459,2,2,0.0
1757,1,6,0.0
801,2,0,0.0
673,4,0,0.0
2775,3,2,0.0
3398,0,5,0.0
3764,1,3,0.0
3952,0,3,0.0
4015,0,3,0.0
1994,0,5,0.0
3277,1,6,0.0
3873,0,4,0.0
1281,4,3,0.0
2563,3,4,0.0
4119,3,1,0.0
3825,2,2,0.0
674,2,5,0.0
273,2,5,0.0
61,0,5,0.0
1084,0,1,0.0
845,1,2,0.0
4068,2,2,0.0
2528,0,2,0.0
3006,2,0,0.0
1062,1,1,0.0
3862,4,0,0.0
236,2,5,0.0
2653,0,2,0.0
903,3,6,0.0
4794,3,1,0.0
1144,0,2,0.0
4688,1,2,0.0
326,1,2,0.0
1870,2,2,0.0
2374,4,5,0.0
2112,1,3,0.0
164,1,1,0.0
2088,0,6,0.0
3903,4,6,0.0
2705,1,1,0.0
1533,0,6,0.0
1077,0,6,0.0
2179,2,4,0.0
4363,2,2,0.0
4879,0,3,0.0
364,2,5,0.0
3899,3,2,0.0
815,2,2,0.0
2399,0,1,0.0
791,2,4,0.0
1388,4,0,0.0
3172,4,4,0.0
553,0,2,0.0
4318,2,2,0.0
4111,3,5,0.0
2399,3,0,0.0
3789,1,1,0.0
4353,4,2,0.0
1772,3,3,0.0
4200,3,5,0.0
2527,0,2,0.0
4070,0,4,0.0
1174,4,3,0.0
395,2,3,0.0
2712,4,0,0.0
3972,0,5,0.0
4023,4,3,0.0
4568,2,3,0.0
2857,3,5,0.0
1213,0,2,0.0
3865,3,1,0.0
4094,1,4,0.0
3410,3,2,0.0
3987,2,6,0.0
1358,2,6,0.0
1893,2,1,0.0
4506,3,3,0.0
3256,3,1,0.0
3164,4,4,0.0
2505,3,5,0.0
3575,1,6,0.0
4579,4,5,0.0
1467,0,0,0.0
2659,3,5,0.0
