age,type,origin,rarity
906,0,5,0.0
1323,4,0,0.0
1154,1,6,0.0
1436,4,3,0.0
2140,3,6,0.0
911,1,4,0.0
497,1,2,0.0
2781,3,0,0.0
2186,0,3,0.0
2937,3,6,0.0
1223,3,4,0.0
1570,1,6,0.0
979,0,1,0.0
1409,3,1,0.0
321,4,2,0.0
2388,0,2,0.0
181,0,3,0.0
846,4,1,0.0
2404,3,5,0.0
606,0,6,0.0
1348,2,4,0.0
718,1,6,0.0
1084,4,0,0.0
2873,3,0,0.0
1786,2,6,0.0
33,2,4,0.0
2419,2,5,0.0
2178,3,6,0.0
397,4,0,0.0
470,0,1,0.0
559,0,3,0.0
2634,2,4,0.0
712,4,4,0.0
2413,2,5,0.0
1616,4,2,0.0
2643,0,6,0.0
1623,0,4,0.0
2635,4,3,0.0
1537,0,2,0.0
2458,3,3,0.0
200,4,2,0.0
893,3,4,0.0
581,0,1,0.0
2709,4,5,0.0
2636,4,6,0.0
2176,2,5,0.0
105,4,3,0.0
1435,4,6,0.0
2318,2,5,0.0
2661,1,6,0.0
342,0,1,0.0
420,3,0,0.0
2397,2,5,0.0
784,2,1,0.0
371,1,6,0.0
194,0,0,0.0
903,0,4,0.0
587,4,5,0.0
365,4,5,0.0
1322,2,0,0.0
65,2,6,0.0
2379,2,6,0.0
1773,0,1,0.0
2931,4,6,0.0
670,4,3,0.0
1146,2,0,0.0
1671,4,3,0.0
1724,4,3,0.0
560,4,3,0.0
2579,0,0,0.0
2868,1,0,0.0
1283,4,3,0.0
1165,2,2,0.0
834,4,2,0.0
258,4,0,0.0
2671,4,1,0.0
181,2,3,0.0
676,1,2,0.0
2827,4,0,0.0
2836,2,0,0.0
1320,2,3,0.0
448,0,2,0.0
2899,1,6,0.0
189,3,4,0.0
35,2,3,0.0
2420,4,3,0.0
815,1,6,0.0
2155,0,0,0.0
1308,2,6,0.0
1043,1,0,0.0
106,0,4,0.0
1349,3,5,0.0
1411,0,0,0.0
200,2,2,0.0
633,3,1,0.0
2952,3,4,0.0
2887,4,3,0.0
966,1,2,0.0
511,2,1,0.0
2603,3,0,0.0
2442,2,4,0.0
2153,2,0,0.0
146,0,5,0.0
2955,0,5,0.0
241,0,0,0.0
2449,0,3,0.0
2857,1,1,0.0
13,2,6,0.0
2591,0,4,0.0
199,2,6,0.0
375,2,0,0.0
174,1,6,0.0
2009,0,2,0.0
1410,4,5,0.0
920,3,3,0.0
1623,3,5,0.0
472,2,6,0.0
1657,2,6,0.0
497,4,0,0.0
2199,2,1,0.0
1180,4,5,0.0
745,2,5,0.0
2302,2,0,0.0
1165,3,3,0.0
400,0,4,0.0
541,3,2,0.0
1302,2,6,0.0
120,0,0,0.0
2354,2,2,0.0
1679,1,3,0.0
1184,4,3,0.0
817,4,4,0.0
979,2,6,0.0
2560,3,2,0.0
2115,0,4,0.0
1932,1,2,0.0
1968,4,2,0.0
606,2,0,0.0
929,4,3,0.0
1953,0,3,0.0
2201,2,6,0.0
2581,1,6,0.0
264,3,1,0.0
1861,4,3,0.0
1815,2,6,0.0
142,4,0,0.0
856,3,3,0.0
1054,2,4,0.0
2548,0,0,0.0
879,4,0,0.0
1610,2,2,0.0
2281,4,0,0.0
442,3,5,0.0
1333,4,3,0.0
1904,2,6,0.0
259,4,0,0.0
1321,4,6,0.0
2580,4,6,0.0
1645,4,4,0.0
769,3,2,0.0
1675,2,0,0.0
2121,4,1,0.0
2777,2,6,0.0
1457,2,0,0.0
2353,2,6,0.0
286,2,6,0.0
1648,2,6,0.0
67,3,6,0.0
1052,4,5,0.0
1228,1,2,0.0
2246,3,3,0.0
2480,2,0,0.0
2807,1,1,0.0
2557,4,1,0.0
936,4,2,0.0
2056,4,1,0.0
2417,4,2,0.0
224,0,5,0.0
1504,4,2,0.0
2268,0,6,0.0
953,3,4,0.0
1686,3,4,0.0
1700,3,4,0.0
1608,1,0,0.0
276,4,2,0.0
2617,3,4,0.0
849,4,3,0.0
1508,2,6,0.0
2084,0,5,0.0
2559,4,6,0.0
1634,3,3,0.0
1133,1,5,0.0
540,3,6,0.0
1128,3,6,0.0
662,3,1,0.0
1742,1,0,0.0
1823,4,6,0.0
648,2,5,0.0
298,3,4,0.0
1370,3,0,0.0
63,1,4,0.0
1723,3,2,0.0
102,4,0,0.0
414,4,1,0.0
842,2,1,0.0
1657,0,1,0.0
142,4,3,0.0
213,1,2,0.0
601,1,3,0.0
2742,1,2,0.0
2414,2,3,0.0
1783,3,1,0.0
2080,1,1,0.0
1305,1,5,0.0
2712,0,2,0.0
2935,4,6,0.0
318,0,5,0.0
982,3,6,0.0
398,0,2,0.0
2126,3,6,0.0
1746,4,0,0.0
469,3,2,0.0
1705,4,2,0.0
843,0,3,0.0
78,4,4,0.0
336,1,3,0.0
1743,2,4,0.0
1269,2,6,0.0
1980,1,2,0.0
720,3,0,0.0
247,3,2,0.0
472,0,5,0.0
2538,3,2,0.0
353,1,5,0.0
1127,4,0,0.0
110,2,4,0.0
1421,1,6,0.0
2321,0,3,0.0
1626,2,6,0.0
72,4,1,0.0
1661,0,5,0.0
2697,4,6,0.0
1522,3,2,0.0
1723,4,6,0.0
431,3,1,0.0
1195,2,6,0.0
1788,0,6,0.0
2118,0,2,0.0
2575,1,2,0.0
2101,3,4,0.0
1992,4,2,0.0
944,3,4,0.0
1582,2,6,0.0
1588,4,2,0.0
1300,4,2,0.0
703,0,5,0.0
2327,3,6,0.0
414,4,3,0.0
1863,3,0,0.0
1174,0,6,0.0
228,2,6,0.0
2536,4,2,0.0
1039,4,6,0.0
839,0,5,0.0
2185,0,6,0.0
818,1,2,0.0
734,2,3,0.0
2577,0,0,0.0
200,0,2,0.0
1150,2,4,0.0
2107,2,2,0.0
2089,3,5,0.0
2909,1,3,0.0
97,3,5,0.0
2117,2,4,0.0
1465,4,5,0.0
767,2,3,0.0
8,4,3,0.0
1485,3,6,0.0
2497,3,2,0.0
2350,2,6,0.0
1908,1,0,0.0
1375,0,3,0.0
16,4,5,0.0
2331,4,3,0.0
847,0,2,0.0
1258,3,4,0.0
1689,4,4,0.0
214,2,1,0.0
1165,3,4,0.0
1467,2,2,0.0
706,4,2,0.0
1818,4,4,0.0
2091,0,3,0.0
1543,2,2,0.0
2886,0,2,0.0
1524,0,5,0.0
1093,0,3,0.0
1557,4,6,0.0
689,1,0,0.0
2489,2,4,0.0
1314,3,6,0.0
1266,0,5,0.0
2892,2,3,0.0
2385,3,6,0.0
242,0,1,0.0
1104,0,0,0.0
635,0,5,0.0
2584,0,4,0.0
2888,2,2,0.0
375,3,5,0.0
784,2,2,0.0
432,2,5,0.0
1202,4,1,0.0
546,1,0,0.0
2505,1,3,0.0
1290,3,5,0.0
23,2,2,0.0
2868,4,4,0.0
2915,3,3,0.0
613,1,0,0.0
1235,1,3,0.0
1099,0,2,0.0
2760,3,3,0.0
1679,0,4,0.0
2665,3,3,0.0
24,0,2,0.0
536,3,5,0.0
747,0,4,0.0
2713,4,4,0.0
1535,2,0,0.0
262,2,4,0.0
2543,0,4,0.0
670,3,1,0.0
1997,0,0,0.0
1199,1,5,0.0
2359,3,4,0.0
326,2,0,0.0
236,3,4,0.0
1016,1,2,0.0
1979,3,2,0.0
2621,1,4,0.0
1056,2,1,0.0
1501,1,0,0.0
2325,3,3,0.0
257,3,3,0.0
1069,0,6,0.0
1502,3,6,0.0
2392,3,1,0.0
1045,2,6,0.0
49,4,5,0.0
1202,1,5,0.0
1300,3,4,0.0
517,1,5,0.0
2998,2,4,0.0
2081,4,1,0.0
337,0,0,0.0
280,1,5,0.0
1285,4,1,0.0
694,1,4,0.0
257,0,2,0.0
1315,0,0,0.0
2986,0,1,0.0
1613,1,5,0.0
2290,3,4,0.0
69,1,6,0.0
2729,2,5,0.0
2825,2,2,0.0
2908,4,3,0.0
1279,1,2,0.0
891,1,0,0.0
654,4,3,0.0
1846,1,6,0.0
56,2,3,0.0
299,3,4,0.0
1060,1,5,0.0
2000,1,0,0.0
2456,3,4,0.0
517,0,6,0.0
2227,2,0,0.0
1790,1,0,0.0
1283,0,0,0.0
257,0,6,0.0
2318,3,3,0.0
592,1,6,0.0
253,4,3,0.0
1713,4,1,0.0
277,2,3,0.0
2611,2,6,0.0
1359,0,2,0.0
1297,3,5,0.0
1368,3,5,0.0
1643,3,3,0.0
2029,1,1,0.0
1695,3,3,0.0
56,4,2,0.0
1752,1,6,0.0
2591,0,6,0.0
2144,2,4,0.0
864,1,3,0.0
2818,4,4,0.0
1295,1,2,0.0
1058,3,2,0.0
265,4,6,0.0
1012,1,6,0.0
2014,1,4,0.0
1773,1,1,0.0
2290,0,1,0.0
614,1,1,0.0
1293,2,2,0.0
2132,2,0,0.0
1829,3,0,0.0
806,2,2,0.0
2160,0,3,0.0
2723,3,0,0.0
870,3,1,0.0
2997,2,0,0.0
2454,4,6,0.0
1871,1,6,0.0
1447,3,1,0.0
387,0,1,0.0
1699,1,3,0.0
2991,0,4,0.0
1190,2,1,0.0
899,4,4,0.0
2634,0,4,0.0
648,2,3,0.0
206,3,0,0.0
1289,4,0,0.0
1200,1,0,0.0
2055,0,4,0.0
1363,4,4,0.0
254,0,4,0.0
1915,2,3,0.0
2889,2,5,0.0
2527,2,1,0.0
2701,1,0,0.0
1090,1,3,0.0
1499,4,0,0.0
585,4,2,0.0
2577,3,3,0.0
819,4,5,0.0
2171,4,5,0.0
113,3,0,0.0
2057,3,1,0.0
1135,0,2,0.0
1831,4,3,0.0
2158,4,0,0.0
1371,3,3,0.0
402,3,3,0.0
889,2,3,0.0
432,1,4,0.0
581,4,2,0.0
1906,2,1,0.0
1689,3,1,0.0
2886,3,2,0.0
2658,2,4,0.0
1858,2,4,0.0
2798,1,0,0.0
1636,2,5,0.0
1034,0,5,0.0
2063,0,6,0.0
330,2,3,0.0
1485,2,5,0.0
2576,2,3,0.0
758,4,6,0.0
2829,2,1,0.0
2523,0,5,0.0
726,2,2,0.0
1253,2,6,0.0
2274,0,6,0.0
2376,4,2,0.0
1782,3,3,0.0
2557,1,3,0.0
1254,0,5,0.0
1365,2,0,0.0
2661,0,6,0.0
2848,2,2,0.0
2246,4,0,0.0
2306,2,0,0.0
2409,4,6,0.0
2817,2,2,0.0
2532,1,0,0.0
506,1,0,0.0
542,1,1,0.0
2334,2,4,0.0
973,3,3,0.0
2302,0,4,0.0
1084,4,6,0.0
1807,0,0,0.0
2770,3,2,0.0
2686,3,6,0.0
2773,2,4,0.0
1084,4,2,0.0
1280,2,0,0.0
1568,3,1,0.0
126,3,4,0.0
2365,2,0,0.0
1281,1,0,0.0
850,1,6,0.0
595,1,4,0.0
2381,0,5,0.0
674,0,3,0.0
2307,4,4,0.0
2416,0,1,0.0
2388,3,2,0.0
318,2,4,0.0
994,4,6,0.0
2153,0,2,0.0
1886,2,6,0.0
208,0,3,0.0
1576,3,2,0.0
2052,0,4,0.0
2590,4,5,0.0
1278,4,2,0.0
1643,1,3,0.0
2994,2,0,0.0
265,0,6,0.0
2898,0,4,0.0
2139,1,3,0.0
800,4,3,0.0
973,1,0,0.0
2251,4,6,0.0
574,4,6,0.0
2458,0,0,0.0
677,1,0,0.0
2490,1,6,0.0
785,0,0,0.0
738,3,0,0.0
1155,4,5,0.0
1363,3,6,0.0
1109,1,4,0.0
1012,3,2,0.0
1785,3,5,0.0
2651,4,0,0.0
997,2,4,0.0
1834,2,1,0.0
299,4,4,0.0
1281,2,0,0.0
2959,0,1,0.0
682,3,4,0.0
320,1,2,0.0
2637,2,2,0.0
2647,4,5,0.0
2398,0,0,0.0
252,1,3,0.0
425,4,4,0.0
288,2,6,0.0
2021,3,4,0.0
1006,1,6,0.0
560,4,4,0.0
1544,1,6,0.0
760,4,5,0.0
688,3,3,0.0
34,0,0,0.0
1877,1,0,0.0
1056,4,5,0.0
1349,1,4,0.0
958,4,1,0.0
283,4,6,0.0
1938,3,5,0.0
397,2,0,0.0
2950,4,2,0.0
771,2,4,0.0
660,0,1,0.0
1906,2,0,0.0
1332,4,3,0.0
1527,0,1,0.0
1310,2,1,0.0
742,3,4,0.0
2903,1,5,0.0
2936,3,2,0.0
1894,2,6,0.0
93,3,3,0.0
1186,1,2,0.0
2995,3,3,0.0
1549,1,6,0.0
2594,3,6,0.0
881,4,3,0.0
480,2,3,0.0
278,1,1,0.0
313,1,1,0.0
1957,1,4,0.0
917,2,6,0.0
1195,0,3,0.0
760,2,6,0.0
950,1,3,0.0
756,0,6,0.0
1306,1,1,0.0
1362,1,4,0.0
2062,1,4,0.0
1065,0,1,0.0
971,4,1,0.0
277,0,2,0.0
886,1,4,0.0
1350,2,0,0.0
1673,0,3,0.0
2260,3,4,0.0
1569,1,1,0.0
2357,3,3,0.0
1838,4,2,0.0
2302,3,1,0.0
730,0,3,0.0
775,1,3,0.0
561,1,1,0.0
1491,4,6,0.0
2666,4,0,0.0
1464,1,4,0.0
2606,4,5,0.0
752,2,1,0.0
1131,2,3,0.0
905,4,3,0.0
1641,4,4,0.0
2911,0,5,0.0
805,2,4,0.0
2006,0,1,0.0
1209,2,3,0.0
344,3,2,0.0
37,3,4,0.0
1777,3,0,0.0
517,1,3,0.0
2836,0,4,0.0
1214,3,3,0.0
2612,4,2,0.0
207,3,6,0.0
1891,0,5,0.0
1892,4,2,0.0
428,0,6,0.0
2610,0,1,0.0
118,4,1,0.0
1494,0,1,0.0
1396,1,6,0.0
2722,1,0,0.0
461,3,6,0.0
828,2,5,0.0
2188,4,5,0.0
1514,4,4,0.0
1424,2,3,0.0
228,1,5,0.0
2316,4,1,0.0
2548,4,3,0.0
2502,4,5,0.0
2349,3,2,0.0
1273,2,4,0.0
1809,1,3,0.0
2026,0,1,0.0
1018,0,1,0.0
295,2,1,0.0
997,0,0,0.0
621,2,1,0.0
1151,1,6,0.0
261,1,4,0.0
1234,1,5,0.0
2326,1,1,0.0
575,1,2,0.0
268,4,6,0.0
2814,0,0,0.0
430,2,4,0.0
2958,3,2,0.0
1830,3,1,0.0
2692,4,3,0.0
1310,1,2,0.0
2001,0,4,0.0
1372,3,6,0.0
1809,4,0,0.0
1014,2,0,0.0
1245,0,1,0.0
1074,2,4,0.0
531,1,2,0.0
1422,2,4,0.0
1059,4,3,0.0
1340,2,6,0.0
1046,3,4,0.0
797,2,4,0.0
2377,1,5,0.0
1029,2,3,0.0
235,1,1,0.0
415,4,6,0.0
2562,3,4,0.0
531,3,6,0.0
2581,1,4,0.0
499,1,3,0.0
1866,0,2,0.0
2305,0,1,0.0
1433,4,1,0.0
2653,1,3,0.0
1289,3,5,0.0
2810,3,3,0.0
457,3,3,0.0
2132,0,3,0.0
2898,1,3,0.0
1869,3,1,0.0
1613,3,2,0.0
2427,1,3,0.0
1530,0,6,0.0
598,1,2,0.0
1411,1,4,0.0
2778,1,4,0.0
556,2,5,0.0
1846,3,2,0.0
49,1,3,0.0
1030,0,0,0.0
1471,4,1,0.0
1383,0,6,0.0
1111,0,4,0.0
2315,4,6,0.0
1866,4,5,0.0
585,3,6,0.0
2000,2,6,0.0
932,0,5,0.0
1209,1,0,0.0
1489,1,2,0.0
2839,0,1,0.0
2424,3,6,0.0
2282,0,0,0.0
2360,2,5,0.0
2723,4,6,0.0
1113,1,2,0.0
456,4,0,0.0
1382,1,0,0.0
467,1,4,0.0
1178,1,0,0.0
2449,1,2,0.0
1911,4,5,0.0
237,3,6,0.0
1712,4,5,0.0
515,0,4,0.0
1208,1,1,0.0
523,0,3,0.0
1850,0,5,0.0
1327,1,0,0.0
745,3,6,0.0
2826,1,3,0.0
76,3,2,0.0
2087,0,4,0.0
1383,2,4,0.0
2632,1,5,0.0
893,1,1,0.0
1484,1,3,0.0
2611,0,6,0.0
691,3,1,0.0
1125,3,5,0.0
2319,1,6,0.0
1530,3,5,0.0
805,4,3,0.0
955,2,3,0.0
1350,4,1,0.0
1431,0,1,0.0
2460,3,5,0.0
2145,3,3,0.0
1675,2,5,0.0
715,2,0,0.0
2779,1,1,0.0
1615,1,1,0.0
1295,3,0,0.0
1354,0,1,0.0
25,0,3,0.0
1153,2,6,0.0
2378,4,4,0.0
2583,3,3,0.0
2913,4,1,0.0
2391,4,5,0.0
1011,0,2,0.0
1346,2,4,0.0
2776,0,1,0.0
2948,3,2,0.0
499,4,1,0.0
2609,1,5,0.0
649,1,0,0.0
2056,0,5,0.0
2150,3,1,0.0
1204,0,6,0.0
2143,3,4,0.0
1830,4,1,0.0
2204,1,5,0.0
483,4,5,0.0
807,1,0,0.0
2986,4,1,0.0
1363,1,5,0.0
2644,1,3,0.0
2597,0,3,0.0
2317,1,1,0.0
1146,4,1,0.0
1463,2,5,0.0
2092,3,1,0.0
1943,4,0,0.0
972,3,1,0.0
1596,2,1,0.0
174,4,0,0.0
657,0,3,0.0
184,2,5,0.0
2624,3,0,0.0
2885,4,5,0.0
600,3,1,0.0
2137,1,3,0.0
2096,0,3,0.0
2889,3,4,0.0
36,3,1,0.0
135,2,6,0.0
387,0,6,0.0
91,1,2,0.0
2659,2,2,0.0
954,0,4,0.0
2954,0,3,0.0
596,3,5,0.0
1769,4,5,0.0
2232,2,2,0.0
1317,0,0,0.0
2491,0,0,0.0
2025,3,3,0.0
2812,1,2,0.0
2546,2,2,0.0
1411,4,1,0.0
427,0,6,0.0
2016,1,5,0.0
1294,2,1,0.0
1313,2,3,0.0
1974,2,3,0.0
983,4,5,0.0
1732,4,1,0.0
1496,0,3,0.0
2385,2,6,0.0
177,1,1,0.0
2054,2,1,0.0
1810,3,3,0.0
2911,1,1,0.0
493,3,2,0.0
319,1,3,0.0
981,3,2,0.0
2849,3,2,0.0
2639,1,2,0.0
2095,4,3,0.0
768,2,5,0.0
2659,2,0,0.0
607,0,6,0.0
1778,0,2,0.0
398,2,4,0.0
2027,2,1,0.0
2701,0,5,0.0
984,4,0,0.0
606,1,5,0.0
2671,2,4,0.0
1061,4,6,0.0
1301,0,2,0.0
1635,0,3,0.0
1800,2,5,0.0
1202,1,3,0.0
1697,0,6,0.0
747,4,2,0.0
1125,1,6,0.0
753,2,5,0.0
1596,2,0,0.0
548,0,2,0.0
2826,0,4,0.0
2103,4,1,0.0
2079,3,6,0.0
168,3,3,0.0
2493,2,1,0.0
1958,2,6,0.0
2949,3,3,0.0
425,1,6,0.0
1918,1,0,0.0
1638,0,5,0.0
1502,3,0,0.0
392,2,2,0.0
1168,0,0,0.0
736,4,3,0.0
2669,2,6,0.0
705,0,0,0.0
980,2,2,0.0
2744,1,0,0.0
2756,4,1,0.0
1547,0,2,0.0
2727,2,0,0.0
1357,3,4,0.0
1409,3,5,0.0
2973,4,4,0.0
448,3,3,0.0
1258,0,6,0.0
1810,3,1,0.0
86,1,6,0.0
1136,1,4,0.0
6,3,4,0.0
2904,2,4,0.0
1405,2,5,0.0
1613,4,0,0.0
1117,0,4,0.0
2272,2,5,0.0
216,0,5,0.0
953,3,6,0.0
2878,3,5,0.0
950,4,4,0.0
1910,4,5,0.0
2974,1,5,0.0
1625,4,5,0.0
509,2,0,0.0
1683,1,6,0.0
2606,0,4,0.0
2725,3,1,0.0
1506,4,4,0.0
128,4,5,0.0
1309,2,5,0.0
2654,3,4,0.0
1912,2,2,0.0
1448,1,6,0.0
1658,3,0,0.0
2835,3,4,0.0
896,4,4,0.0
1252,3,1,0.0
270,2,5,0.0
2085,0,5,0.0
2365,1,1,0.0
1113,4,1,0.0
213,1,5,0.0
1681,3,1,0.0
1698,4,5,0.0
2573,3,1,0.0
211,0,3,0.0
2660,0,3,0.0
715,0,0,0.0
1930,4,6,0.0
1558,1,5,0.0
322,2,6,0.0
2364,0,6,0.0
2345,0,4,0.0
2494,1,2,0.0
879,4,3,0.0
2589,4,3,0.0
648,2,1,0.0
1148,1,2,0.0
80,0,1,0.0
149,2,2,0.0
2249,2,1,0.0
2269,0,1,0.0
2408,0,1,0.0
2397,2,0,0.0
1684,1,3,0.0
2241,4,1,0.0
101,2,6,0.0
2919,4,2,0.0
530,3,6,0.0
1298,4,5,0.0
1939,2,1,0.0
1632,2,1,0.0
753,4,5,0.0
1406,4,3,0.0
789,4,6,0.0
1237,1,6,0.0
2886,1,4,0.0
2402,0,6,0.0
2262,3,1,0.0
628,3,2,0.0
2612,2,1,0.0
1169,2,1,0.0
1423,1,4,0.0
387,1,1,0.0
2825,1,1,0.0
1342,2,2,0.0
974,4,5,0.0
1786,2,5,0.0
2556,1,4,0.0
1152,2,2,0.0
2178,0,6,0.0
125,3,6,0.0
845,1,5,0.0
911,1,1,0.0
906,3,3,0.0
1662,0,2,0.0
986,2,5,0.0
2227,2,6,0.0
1728,4,5,0.0
1537,0,3,0.0
2531,1,4,0.0
2700,0,2,0.0
1351,3,2,0.0
1770,1,0,0.0
1829,1,4,0.0
784,0,0,0.0
1469,3,4,0.0
2407,1,4,0.0
1768,0,0,0.0
1119,3,2,0.0
913,0,0,0.0
1015,4,6,0.0
2585,1,1,0.0
1119,0,4,0.0
13,4,5,0.0
1820,0,2,0.0
1311,1,5,0.0
1043,0,6,0.0
2161,0,1,0.0
2791,2,0,0.0
2560,4,0,0.0
494,1,3,0.0
1203,4,3,0.0
1298,4,2,0.0
2065,0,5,0.0
1131,3,5,0.0
1273,4,4,0.0
627,3,5,0.0
165,0,0,0.0
2336,0,3,0.0
80,2,3,0.0
1230,1,2,0.0
930,0,0,0.0
1159,2,4,0.0
2196,1,0,0.0
250,2,1,0.0
49,0,1,0.0
294,2,2,0.0
1855,3,5,0.0
2535,4,6,0.0
2847,3,4,0.0
2502,4,6,0.0
1143,1,6,0.0
2035,0,2,0.0
174,3,3,0.0
2475,2,1,0.0
1107,1,6,0.0
581,4,3,0.0
2070,1,5,0.0
1980,4,5,0.0
2381,0,4,0.0
325,3,0,0.0
704,1,2,0.0
2470,4,3,0.0
938,2,3,0.0
2298,1,3,0.0
2177,2,0,0.0
1897,1,4,0.0
2098,2,0,0.0
1778,2,0,0.0
2181,1,6,0.0
517,4,3,0.0
2944,2,4,0.0
2850,1,3,0.0
2059,2,5,0.0
1620,0,5,0.0
1004,0,5,0.0
1085,0,3,0.0
2091,1,3,0.0
827,4,0,0.0
1112,4,1,0.0
398,4,2,0.0
2607,3,4,0.0
668,2,3,0.0
329,2,6,0.0
2902,1,2,0.0
1884,4,3,0.0
2839,3,4,0.0
711,1,2,0.0
1710,1,0,0.0
51,3,0,0.0
2086,0,0,0.0
2341,1,0,0.0
522,2,1,0.0
1407,4,1,0.0
631,2,5,0.0
1327,3,6,0.0
2873,3,6,0.0
2495,0,4,0.0
630,2,5,0.0
156,2,0,0.0
62,4,5,0.0
1871,3,1,0.0
1905,1,3,0.0
465,1,0,0.0
266,0,5,0.0
916,3,1,0.0
1730,2,4,0.0
2185,1,3,0.0
244,1,1,0.0
1040,1,0,0.0
12,4,2,0.0
2964,1,6,0.0
1487,3,2,0.0
1842,4,2,0.0
2558,0,0,0.0
2654,1,1,0.0
1667,2,4,0.0
2396,3,6,0.0
2381,3,4,0.0
2863,1,6,0.0
44,0,6,0.0
1804,3,4,0.0
653,4,1,0.0
1057,1,0,0.0
2234,1,5,0.0
1101,4,2,0.0
1807,3,3,0.0
156,1,6,0.0
1329,0,1,0.0
1940,2,0,0.0
399,4,2,0.0
628,0,6,0.0
1484,1,6,0.0
1145,2,1,0.0
2134,0,4,0.0
2942,0,2,0.0
2572,1,2,0.0
2818,4,6,0.0
1289,0,5,0.0
976,2,2,0.0
1732,0,6,0.0
2841,0,6,0.0
67,4,3,0.0
1470,1,5,0.0
2057,2,0,0.0
915,4,1,0.0
2669,3,5,0.0
828,3,4,0.0
2800,2,2,0.0
2739,0,2,0.0
1152,1,3,0.0
2456,2,4,0.0
1631,2,6,0.0
2748,2,3,0.0
673,3,4,0.0
843,3,4,0.0
2479,3,3,0.0
1851,1,3,0.0
1915,3,0,0.0
1506,1,5,0.0
1490,0,6,0.0
2333,2,4,0.0
1503,0,4,0.0
2467,4,0,0.0
1623,2,5,0.0
178,3,0,0.0
1487,2,4,0.0
2027,2,2,0.0
1794,1,0,0.0
426,2,4,0.0
1448,2,3,0.0
360,3,1,0.0
768,4,4,0.0
1911,0,3,0.0
1176,2,4,0.0
940,0,2,0.0
575,1,5,0.0
1514,3,3,0.0
2610,3,0,0.0
533,4,5,0.0
932,2,0,0.0
1199,0,0,0.0
1872,0,1,0.0
1370,2,4,0.0
132,4,4,0.0
2510,2,4,0.0
1713,0,3,0.0
2968,3,6,0.0
1874,3,2,0.0
656,2,5,0.0
2966,1,4,0.0
2358,1,2,0.0
2246,2,0,0.0
2019,2,6,0.0
228,4,2,0.0
2821,2,5,0.0
2364,3,4,0.0
528,3,5,0.0
2131,1,5,0.0
2057,0,5,0.0
2878,1,0,0.0
158,0,1,0.0
1582,3,0,0.0
2416,0,4,0.0
2473,3,6,0.0
328,4,1,0.0
876,0,0,0.0
2071,3,2,0.0
2436,0,5,0.0
477,4,1,0.0
15,4,0,0.0
1780,3,5,0.0
2631,4,3,0.0
2714,2,2,0.0
2856,2,1,0.0
260,3,1,0.0
775,2,4,0.0
2389,1,0,0.0
1846,1,5,0.0
1612,2,3,0.0
1710,2,4,0.0
111,4,5,0.0
223,3,3,0.0
534,1,3,0.0
2940,4,3,0.0
2622,1,3,0.0
1924,4,0,0.0
719,4,3,0.0
550,4,2,0.0
1178,4,0,0.0
2749,2,5,0.0
2524,2,5,0.0
2960,2,5,0.0
2943,4,3,0.0
635,2,1,0.0
739,4,0,0.0
2593,4,1,0.0
2410,3,3,0.0
2875,2,2,0.0
728,3,5,0.0
1098,0,2,0.0
1349,4,4,0.0
1220,2,4,0.0
1136,3,4,0.0
778,1,5,0.0
2252,3,0,0.0
689,2,0,0.0
2728,0,1,0.0
185,2,3,0.0
1328,1,3,0.0
2237,4,0,0.0
1704,3,6,0.0
2585,1,3,0.0
714,1,6,0.0
1747,2,2,0.0
1300,4,4,0.0
2764,4,0,0.0
1676,4,2,0.0
417,4,4,0.0
801,0,3,0.0
2317,1,5,0.0
1779,0,1,0.0
1284,4,5,0.0
2615,1,0,0.0
238,3,5,0.0
2792,3,4,0.0
480,4,2,0.0
1587,1,6,0.0
330,2,5,0.0
2388,4,3,0.0
544,3,0,0.0
1857,1,5,0.0
203,3,6,0.0
1750,2,3,0.0
1033,4,4,0.0
2840,0,6,0.0
2322,4,6,0.0
864,2,2,0.0
31,4,3,0.0
107,1,1,0.0
142,2,1,0.0
847,4,0,0.0
156,2,5,0.0
2015,4,0,0.0
2969,4,1,0.0
1916,1,6,0.0
276,0,3,0.0
1703,1,5,0.0
507,0,4,0.0
2575,1,6,0.0
1873,0,0,0.0
742,4,3,0.0
819,4,1,0.0
2237,3,1,0.0
2618,2,5,0.0
2775,3,0,0.0
230,2,0,0.0
854,3,2,0.0
2935,1,2,0.0
538,3,4,0.0
1223,2,3,0.0
2193,4,3,0.0
1245,2,4,0.0
286,1,6,0.0
454,3,6,0.0
889,4,1,0.0
1088,0,2,0.0
1464,0,5,0.0
600,3,3,0.0
1925,0,1,0.0
510,0,5,0.0
1071,4,1,0.0
1516,2,6,0.0
2078,0,2,0.0
2809,3,4,0.0
1841,3,6,0.0
2068,2,0,0.0
2850,3,3,0.0
1031,0,6,0.0
952,2,4,0.0
1711,0,5,0.0
2915,2,6,0.0
1451,3,1,0.0
2979,0,5,0.0
1100,1,5,0.0
2056,4,0,0.0
1504,4,5,0.0
2894,0,4,0.0
2176,2,1,0.0
2976,3,0,0.0
1188,1,1,0.0
2762,1,2,0.0
1698,3,3,0.0
1316,2,2,0.0
2893,2,3,0.0
1823,1,1,0.0
1317,2,1,0.0
346,2,2,0.0
1382,4,5,0.0
2238,2,6,0.0
879,4,5,0.0
607,0,2,0.0
2530,0,1,0.0
1882,2,1,0.0
18,1,3,0.0
798,4,5,0.0
10,4,3,0.0
2107,1,5,0.0
